object_id,chi_sq_g,chi_sq_all,objectId,RA,DEC,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,LOGLBOL_bin
1390699,178.794197677596,357.88745412939846,1390699,40.8442339046592,0.1788796260375232,40.8442339046592,0.1788796260375232,024322.61+001043.9,0.37378777592758217,44.505707637496904,0.0068102160274392,43.79390040845571,0.0068102160274392,-22.583585941126202,10.220864295959473,0.37378777592758217,44.505707637496904,0.0068102160274392,"(44.197, 44.729]"
1427008,318.13295900364045,292.6555096258831,1427008,14.272232277272138,-0.4491223205292143,14.272232277272138,-0.4491223205292143,005705.33-002656.8,0.3617959881554245,44.29358629575116,0.0098279648945407,43.58177906670997,0.0098279648945407,-21.899577724147708,6.300124645233154,0.3617959881554245,44.29358629575116,0.0098279648945407,"(44.197, 44.729]"
1396578,30.22870613028429,47.02962189548597,1396578,36.7799574380821,0.4646453829630622,36.7799574380821,0.4646453829630622,022707.18+002752.7,0.4777494736055518,44.444909515349075,0.0090102210562719,43.73310228630788,0.0090102210562719,-21.92388403171975,5.576944351196289,0.4777494736055518,44.444909515349075,0.0090102210562719,"(44.197, 44.729]"
1451092,38.65374976832,59.103692120862966,1451092,348.63492092189693,-0.2140512699848618,348.63492092189693,-0.2140512699848618,231432.38-001250.5,0.5832343811865807,44.6667071402882,0.0090273998811696,43.95489991124701,0.0090273998811696,-21.9687181417463,3.3748745918273926,0.5832343811865807,44.6667071402882,0.0090273998811696,"(44.197, 44.729]"
1452847,398.06409821715073,680.2494484443531,1452847,345.3113232156141,0.9094585222647682,345.3113232156141,0.9094585222647682,230114.71+005434.0,0.4433408682943974,44.60598635857291,0.0045861516680396,43.89417912953172,0.0045861516680396,-22.177135215220705,3.326714515686035,0.4433408682943974,44.60598635857291,0.0045861516680396,"(44.197, 44.729]"
1390879,68.87433348000201,123.60664869122128,1390879,40.72233038429248,-0.7552823358862156,40.72233038429248,-0.7552823358862156,024253.35-004519.0,0.7373316413505767,44.70086268579447,0.0075555033504386,43.98905545675328,0.0075555033504386,-22.260015058827445,3.3240301609039307,0.7373316413505767,44.70086268579447,0.0075555033504386,"(44.197, 44.729]"
1426833,98.15006516070622,61.44069122359268,1426833,14.41935832414731,-1.0330210421323267,14.41935832414731,-1.0330210421323267,005740.64-010158.8,0.4469533147054152,44.300378633827734,0.0115022579343886,43.58857140478654,0.0115022579343886,-21.822063466962046,4.538074016571045,0.4469533147054152,44.300378633827734,0.0115022579343886,"(44.197, 44.729]"
1412270,41.80882007982581,93.22821396003692,1412270,25.41641050758051,-0.2088336050327968,25.41641050758051,-0.2088336050327968,014139.93-001231.8,0.384014510508191,44.53744293087015,0.006658488126721,43.82563570182896,0.006658488126721,-22.525826210874392,11.707292556762695,0.384014510508191,44.53744293087015,0.006658488126721,"(44.197, 44.729]"
1445096,37.44140862892109,296.3005355176174,1445096,359.57860184597666,-0.1554082591943484,359.57860184597666,-0.1554082591943484,235818.86-000919.4,0.4021521017615669,44.48823708502023,0.0043385765188403,43.77642985597904,0.0043385765188403,-22.93066244479542,10.278098106384277,0.4021521017615669,44.48823708502023,0.0043385765188403,"(44.197, 44.729]"
1451519,1573.075971725841,2455.629640149044,1451519,347.83791303469087,0.8593925922656764,347.83791303469087,0.8593925922656764,231121.09+005133.8,0.48301985617965915,44.67569680770437,0.0091931417662465,43.96388957866318,0.0091931417662465,-22.918008169277698,5.872695446014404,0.48301985617965915,44.67569680770437,0.0091931417662465,"(44.197, 44.729]"
1391229,42.557863870960496,68.09471100735686,1391229,40.51092450018234,0.3201318549236085,40.51092450018234,0.3201318549236085,024202.62+001912.4,0.41318112802020596,44.554369453774015,0.0075365725453693,43.84256222473282,0.0075365725453693,-22.156875932389486,7.443018913269043,0.41318112802020596,44.554369453774015,0.0075365725453693,"(44.197, 44.729]"
1421519,24.710130899945195,75.8549436839839,1421519,18.66509246033991,-0.3751332729986336,18.66509246033991,-0.3751332729986336,011439.62-002230.4,0.44943341718236385,44.50564238438668,0.0062743413447776,43.79383515534549,0.0062743413447776,-21.567496409876586,6.566097259521484,0.44943341718236385,44.50564238438668,0.0062743413447776,"(44.197, 44.729]"
1394022,137.1601951941088,142.5018064909409,1394022,38.48990088540096,-0.6674855905228928,38.48990088540096,-0.6674855905228928,023357.57-004002.9,0.4929865124845954,44.31091932143675,0.0088524028426526,43.59911209239556,0.0088524028426526,-22.608762968289465,4.715363502502441,0.4929865124845954,44.31091932143675,0.0088524028426526,"(44.197, 44.729]"
1427609,156.3831248773541,261.6953690481988,1427609,13.815891259761443,-0.7801645472493529,13.815891259761443,-0.7801645472493529,005515.81-004648.5,0.34510838538691674,44.299691972798115,0.0054970368131286,43.58788474375692,0.0054970368131286,-21.940335259649146,8.221428871154785,0.34510838538691674,44.299691972798115,0.0054970368131286,"(44.197, 44.729]"
1412258,11.996862611072912,120.7731662715614,1412258,25.423306928855027,-0.4852133470461147,25.423306928855027,-0.4852133470461147,014141.59-002906.7,0.6551268328162431,44.64789681927284,0.0095029829962633,43.936089590231646,0.0095029829962633,-23.058419342986593,4.5912933349609375,0.6551268328162431,44.64789681927284,0.0095029829962633,"(44.197, 44.729]"
1450246,46.20876974030971,87.26908905822735,1450246,350.198188459341,0.080706841916229,350.198188459341,0.080706841916229,232047.56+000450.5,0.4502492018650426,44.32438702804827,0.0090225884926731,43.61257979900708,0.0090225884926731,-21.846035265478253,3.689439535140991,0.4502492018650426,44.32438702804827,0.0090225884926731,"(44.197, 44.729]"
1462948,21.0010523232002,61.38215089650583,1462948,325.87961495725966,1.128236798066688,325.87961495725966,1.128236798066688,214331.10+010741.6,0.5516700807339758,44.57262294792895,0.008454584258569,43.86081571888776,0.008454584258569,-21.993729373745907,3.4934873580932617,0.5516700807339758,44.57262294792895,0.008454584258569,"(44.197, 44.729]"
1407541,316.1470058231827,793.7418911067717,1407541,28.965554983686104,-0.1182104115547617,28.965554983686104,-0.1182104115547617,015551.73-000705.5,0.36329621846002896,44.630407068118714,0.0095398906036834,43.91859983907752,0.0095398906036834,-22.519409992825846,7.263492107391357,0.36329621846002896,44.630407068118714,0.0095398906036834,"(44.197, 44.729]"
1446697,158.5403801639634,232.96141828066447,1446697,356.94761100873274,0.2269303421197094,356.94761100873274,0.2269303421197094,234747.42+001336.9,0.42900316694343943,44.610901653274475,0.0107014599592645,43.89909442423328,0.0107014599592645,-22.736004092903496,8.14578914642334,0.42900316694343943,44.610901653274475,0.0107014599592645,"(44.197, 44.729]"
1432632,30.843422112123008,72.46562125548354,1432632,9.940963843607731,1.1041841624022526,9.940963843607731,1.1041841624022526,003945.83+010615.0,0.4203588212171452,44.41572204231727,0.0081696136485263,43.70391481327608,0.0081696136485263,-22.00693402456245,5.700075149536133,0.4203588212171452,44.41572204231727,0.0081696136485263,"(44.197, 44.729]"
1406180,448.6894023685613,370.9474304734082,1406180,30.100497,0.093224,30.100497,0.093224,020024.11+000535.6,0.39345686560018006,44.700877978040495,0.0149767086981071,43.9890707489993,0.0149767086981071,-22.55772120088707,4.769665241241455,0.39345686560018006,44.700877978040495,0.0149767086981071,"(44.197, 44.729]"
1413218,365.3763944299391,981.3971944646952,1413218,24.77823294452986,-0.9818778111850288,24.77823294452986,-0.9818778111850288,013906.77-005854.7,0.4459135409295912,44.64854505331428,0.0120648753799521,43.93673782427309,0.0120648753799521,-23.097543929886395,7.952769756317139,0.4459135409295912,44.64854505331428,0.0120648753799521,"(44.197, 44.729]"
1407705,24.203788105892528,309.74092905416904,1407705,28.84041,-0.697178,28.84041,-0.697178,015521.69-004149.8,0.2694628325504183,44.201982068240554,0.0183428252316595,43.49017483919936,0.0183428252316595,-22.80377251175481,13.451129913330078,0.2694628325504183,44.201982068240554,0.0183428252316595,"(44.197, 44.729]"
1419088,28.81894884157056,37.551912568396325,1419088,20.503328087308617,-0.3537853657843933,20.503328087308617,-0.3537853657843933,012200.79-002113.6,0.578135381723779,44.611589532090065,0.0055698070375456,43.89978230304887,0.0055698070375456,-21.771045523366453,4.703813552856445,0.578135381723779,44.611589532090065,0.0055698070375456,"(44.197, 44.729]"
1412371,122.79392901367189,452.0374587316859,1412371,25.356815153302485,0.132124942652813,25.356815153302485,0.132124942652813,014125.63+000755.6,0.3229271969305513,44.25793474351623,0.0139951230254951,43.54612751447504,0.0139951230254951,-22.223944479989722,11.962298393249512,0.3229271969305513,44.25793474351623,0.0139951230254951,"(44.197, 44.729]"
1410330,12.428987665845863,10.247637656704248,1410330,26.80485823746983,-0.4390388977155963,26.80485823746983,-0.4390388977155963,014713.16-002620.5,0.6686032608154879,44.60315556078663,0.0115671102935444,43.89134833174544,0.0115671102935444,-22.37531520216205,3.179940938949585,0.6686032608154879,44.60315556078663,0.0115671102935444,"(44.197, 44.729]"
1418245,205.8527879518249,173.96559317790656,1418245,21.1347328354297,0.1095748742993902,21.1347328354297,0.1095748742993902,012432.33+000634.4,0.4651010413349091,44.67949367678053,0.0080594202143373,43.96768644773934,0.0080594202143373,-22.28208406594801,6.842967987060547,0.4651010413349091,44.67949367678053,0.0080594202143373,"(44.197, 44.729]"
1414541,15.749006624826132,112.25514357305596,1414541,23.786461615085784,1.2472360692516435,23.786461615085784,1.2472360692516435,013508.75+011450.0,0.33478199782632323,44.22562525655355,0.0073904964315758,43.51381802751236,0.0073904964315758,-22.172344198922286,8.680365562438965,0.33478199782632323,44.22562525655355,0.0073904964315758,"(44.197, 44.729]"
1397112,50.55144240584752,93.4122744688883,1397112,36.406470884045405,-0.5026593484091937,36.406470884045405,-0.5026593484091937,022537.55-003009.5,0.4053104645841524,44.71815136177085,0.0062920228150957,44.00634413272966,0.0062920228150957,-22.06520609097284,7.288164138793945,0.4053104645841524,44.71815136177085,0.0062920228150957,"(44.197, 44.729]"
1415243,61.012700763477895,132.92532866281468,1415243,23.33779390077708,0.5913390598592337,23.33779390077708,0.5913390598592337,013321.07+003528.8,0.5693247947448148,44.63976888057129,0.0127061520738571,43.9279616515301,0.0127061520738571,-22.48931070238367,4.1308465003967285,0.5693247947448148,44.63976888057129,0.0127061520738571,"(44.197, 44.729]"
1456226,16.05370298473051,81.02022428419711,1456226,338.66156928936624,-0.6381829310952309,338.66156928936624,-0.6381829310952309,223438.77-003817.4,0.3680235601167131,44.27446880532818,0.0175487246447438,43.56266157628699,0.0175487246447438,-22.061589928150816,6.613555431365967,0.3680235601167131,44.27446880532818,0.0175487246447438,"(44.197, 44.729]"
1416519,13.95307413681166,71.0057868607883,1416519,22.38699580493094,0.5432921935244956,22.38699580493094,0.5432921935244956,012932.87+003235.8,0.48436358486513104,44.28381342732236,0.0153842724433026,43.572006198281166,0.0153842724433026,-22.057107519862853,5.0551438331604,0.48436358486513104,44.28381342732236,0.0153842724433026,"(44.197, 44.729]"
1411255,29.75050948350737,72.04414039136086,1411255,26.128802150360684,1.177288633896989,26.128802150360684,1.177288633896989,014430.91+011038.2,0.4937571402634072,44.58611956516376,0.0050282501093157,43.87431233612257,0.0050282501093157,-22.129383962063006,6.504674434661865,0.4937571402634072,44.58611956516376,0.0050282501093157,"(44.197, 44.729]"
1464420,74.96000688300245,103.9455468343434,1464420,323.2830622905672,-1.166951063868543,323.2830622905672,-1.166951063868543,213307.93-011001.0,0.5376571872034337,44.64877724023754,0.0108507576430127,43.93697001119635,0.0108507576430127,-22.431948452871126,3.097275972366333,0.5376571872034337,44.64877724023754,0.0108507576430127,"(44.197, 44.729]"
1411656,96.90370644932902,158.93794182346667,1411656,25.831651536942275,-0.0043786592796755,25.831651536942275,-0.0043786592796755,014319.59-000015.7,0.6169984855283445,44.70797565889687,0.0066512634368578,43.99616842985568,0.0066512634368578,-21.823874445579705,4.2323808670043945,0.6169984855283445,44.70797565889687,0.0066512634368578,"(44.197, 44.729]"
1445948,154.38209331747206,493.07060647993086,1445948,358.21615259863336,0.6374915348152149,358.21615259863336,0.6374915348152149,235251.87+003814.9,0.27264014946519105,44.37433435732499,0.0052244129058749,43.6625271282838,0.0052244129058749,-22.69774487484005,18.699787139892578,0.27264014946519105,44.37433435732499,0.0052244129058749,"(44.197, 44.729]"
1445681,12.244439665940948,39.90800497434408,1445681,358.6544210181954,-0.1611126400003812,358.6544210181954,-0.1611126400003812,235437.06-000940.0,0.5736977543179089,44.57401111081859,0.0084048135546765,43.8622038817774,0.0084048135546765,-21.987185100074868,5.947277069091797,0.5736977543179089,44.57401111081859,0.0084048135546765,"(44.197, 44.729]"
1418021,177.09556842600918,628.1393735804443,1418021,21.31377532319395,-1.08649603995174,21.31377532319395,-1.08649603995174,012515.30-010511.3,0.38839435916384374,44.51815517823653,0.0065844156001624,43.80634794919534,0.0065844156001624,-22.377302899142922,7.729626655578613,0.38839435916384374,44.51815517823653,0.0065844156001624,"(44.197, 44.729]"
1452507,13.351065907543934,397.4657103497465,1452507,345.95344913934093,0.7774403915500524,345.95344913934093,0.7774403915500524,230348.82+004638.7,0.4125779923768099,44.45821723304141,0.0128126741199672,43.74641000400022,0.0128126741199672,-22.844595591050062,8.586990356445312,0.4125779923768099,44.45821723304141,0.0128126741199672,"(44.197, 44.729]"
1426391,34.36690460852642,140.15904237913463,1426391,14.818280469333262,0.5262227272304896,14.818280469333262,0.5262227272304896,005916.38+003134.4,0.4190647191186039,44.707971612108764,0.0093392098777727,43.99616438306757,0.0093392098777727,-22.160630516724847,7.551995754241943,0.4190647191186039,44.707971612108764,0.0093392098777727,"(44.197, 44.729]"
1409721,107.4104182801226,58.180191313013616,1409721,27.248195590826924,-0.5210284609769139,27.248195590826924,-0.5210284609769139,014859.56-003115.7,0.5817221141581124,44.456138701314856,0.0111742234232679,43.744331472273664,0.0111742234232679,-22.16837473905116,4.1495256423950195,0.5817221141581124,44.456138701314856,0.0111742234232679,"(44.197, 44.729]"
1415459,24.57052961767081,55.54077609470036,1415459,23.169483511657745,0.6818673198154198,23.169483511657745,0.6818673198154198,013240.67+004054.7,0.359388822448309,44.24987760287953,0.0085920142406124,43.53807037383834,0.0085920142406124,-21.481584129877906,5.667261123657227,0.359388822448309,44.24987760287953,0.0085920142406124,"(44.197, 44.729]"
1440415,16.295238538489055,81.2390219197768,1440415,3.6736518179870927,-0.5777289902020674,3.6736518179870927,-0.5777289902020674,001441.67-003439.8,0.47803512120307695,44.40492533433391,0.0097130003380989,43.69311810529272,0.0097130003380989,-22.436284769375007,5.185502052307129,0.47803512120307695,44.40492533433391,0.0097130003380989,"(44.197, 44.729]"
1395535,134.76188392314612,155.76439641687213,1395535,37.46328906827148,1.1415190736769767,37.46328906827148,1.1415190736769767,022951.18+010829.4,0.24698603995449905,44.35906784115427,0.0110579074186425,43.64726061211308,0.0110579074186425,-21.489610456757145,10.401470184326172,0.24698603995449905,44.35906784115427,0.0110579074186425,"(44.197, 44.729]"
1417521,170.4168926210688,601.2300227770847,1417521,21.70788034971173,-0.2510786653653459,21.70788034971173,-0.2510786653653459,012649.89-001503.8,0.2990837209829508,44.505378171300954,0.0177333679609468,43.79357094225976,0.0177333679609468,-21.845964930936038,11.691961288452148,0.2990837209829508,44.505378171300954,0.0177333679609468,"(44.197, 44.729]"
1450841,30.856135772993262,65.87454408353348,1450841,349.0950831819635,-0.2267967295023181,349.0950831819635,-0.2267967295023181,231622.82-001336.4,0.41154696435845733,44.47011324874659,0.0175664785821041,43.7583060197054,0.0175664785821041,-21.664352594671623,6.6514081954956055,0.41154696435845733,44.47011324874659,0.0175664785821041,"(44.197, 44.729]"
1394135,113.33857338004806,174.01841141166025,1394135,38.40774090257821,-1.0769002110516812,38.40774090257821,-1.0769002110516812,023337.85-010436.8,0.4824303238111471,44.623932275084805,0.0088444427188072,43.91212504604361,0.0088444427188072,-22.537509732351232,3.977604389190674,0.4824303238111471,44.623932275084805,0.0088444427188072,"(44.197, 44.729]"
1417303,25.99482320523902,174.56243906316914,1417303,21.864652079268176,0.5293435302650594,21.864652079268176,0.5293435302650594,012727.51+003145.6,0.3810976412574484,44.359138171633035,0.0055967782024133,43.64733094259184,0.0055967782024133,-22.124526604383405,9.822834968566895,0.3810976412574484,44.359138171633035,0.0055967782024133,"(44.197, 44.729]"
1411806,13.042680984935078,30.484267769363512,1411806,25.73028490335969,-0.4530629437165357,25.73028490335969,-0.4530629437165357,014255.26-002711.0,0.47251323544075413,44.48621384145685,0.0077895421465754,43.77440661241566,0.0077895421465754,-21.950188007621637,4.9570183753967285,0.47251323544075413,44.48621384145685,0.0077895421465754,"(44.197, 44.729]"
1391061,25.42654137556981,52.55706070894934,1391061,40.607798153919006,-0.6951796595237896,40.607798153919006,-0.6951796595237896,024225.87-004142.6,0.3834244348747198,44.43260214407398,0.0128126176902121,43.72079491503279,0.0128126176902121,-21.959196179699276,5.455080986022949,0.3834244348747198,44.43260214407398,0.0128126176902121,"(44.197, 44.729]"
1424557,49.6330249008623,174.76723331592422,1424557,16.24573553159023,0.9557560284592432,16.24573553159023,0.9557560284592432,010458.97+005720.7,0.6650171757787723,44.728100735364194,0.0093558275298271,44.016293506323,0.0093558275298271,-23.345309352652205,3.3418128490448,0.6650171757787723,44.728100735364194,0.0093558275298271,"(44.197, 44.729]"
1407531,113.04774903936544,120.82337539514867,1407531,28.969313,-0.653886,28.969313,-0.653886,015552.63-003913.9,0.42218124883142594,44.41628703454146,0.0196019475012434,43.70447980550027,0.0196019475012434,-22.83160377516781,3.754692316055298,0.42218124883142594,44.41628703454146,0.0196019475012434,"(44.197, 44.729]"
1444481,35.463906192693564,71.02779330265521,1444481,0.2813571625387112,0.4404623200066832,0.2813571625387112,0.4404623200066832,000107.52+002625.6,0.5167930014635432,44.540634889407514,0.0090846096574708,43.82882766036632,0.0090846096574708,-21.917249863422597,4.091902732849121,0.5167930014635432,44.540634889407514,0.0090846096574708,"(44.197, 44.729]"
1446212,57.61635248877724,95.52030312760957,1446212,357.80470192461485,0.6406069192659042,357.80470192461485,0.6406069192659042,235113.12+003826.1,0.5559384731204179,44.553815580172106,0.0069843081427158,43.842008351130914,0.0069843081427158,-22.329511391815306,5.8445634841918945,0.5559384731204179,44.553815580172106,0.0069843081427158,"(44.197, 44.729]"
1432021,84.36081502926238,270.54063261260893,1432021,10.392369,1.005271,10.392369,1.005271,004134.16+010018.9,0.48773720636711176,44.67544446832871,0.0163406793088753,43.96363723928752,0.0163406793088753,-23.00436997046518,3.4172332286834717,0.48773720636711176,44.67544446832871,0.0163406793088753,"(44.197, 44.729]"
1425724,146.10843623931672,442.4560750154506,1425724,15.34851504571579,1.0126029244686443,15.34851504571579,1.0126029244686443,010123.64+010045.3,0.2749920641181456,44.41900008627221,0.0082361011230105,43.70719285723102,0.0082361011230105,-21.870626196491596,16.94802474975586,0.2749920641181456,44.41900008627221,0.0082361011230105,"(44.197, 44.729]"
1449873,19.44377098746486,131.1171665225553,1449873,350.871532,0.763435,350.871532,0.763435,232329.16+004548.3,0.4523249489478328,44.69005150868171,0.010462800876553,43.97824427964052,0.010462800876553,-22.90722828906374,4.328155994415283,0.4523249489478328,44.69005150868171,0.010462800876553,"(44.197, 44.729]"
1410901,66.45243341136978,258.73766897055344,1410901,26.382079,0.638755,26.382079,0.638755,014531.69+003819.5,0.46074587938408024,44.68940393209747,0.0293042997615415,43.97759670305628,0.0293042997615415,-22.53839099422188,3.147202968597412,0.46074587938408024,44.68940393209747,0.0293042997615415,"(44.197, 44.729]"
1408386,65.12738658901534,180.4796416347453,1408386,28.298309613622763,-0.3781853745749167,28.298309613622763,-0.3781853745749167,015311.59-002241.4,0.44641013221632747,44.600513228209714,0.0035979606480225,43.88870599916852,0.0035979606480225,-22.706771417325232,7.528183937072754,0.44641013221632747,44.600513228209714,0.0035979606480225,"(44.197, 44.729]"
1411920,63.85139809441516,191.63690773179863,1411920,25.647382832803515,-0.2747910281208643,25.647382832803515,-0.2747910281208643,014235.37-001629.2,0.5741441643319953,44.69833701298636,0.0076409389532408,43.986529783945166,0.0076409389532408,-22.017359496576994,4.456214427947998,0.5741441643319953,44.69833701298636,0.0076409389532408,"(44.197, 44.729]"
