object_id,chi_sq_g,chi_sq_all
1447124,43.20288439376233,368.12867653099295
1441032,14.43133867519389,17.403104815455386
1463185,64.5561488283759,190.54449936025125
1424468,434.5205146660157,1002.6093118997104
1439179,187.60752157849717,402.3279112425631
1387976,126.03632243781789,200.8243318344284
1392834,25.888247063873138,48.276765401395686
1405466,36.71617512786421,95.75027609547357
1441257,65.07111783518835,146.01412584790754
1452552,344.41573386665806,885.9707797198662
1447673,34.001433331686066,123.18811461782012
1390594,151.95687787547618,476.2514706583363
1389815,11.302910446046386,31.81565540704796
1446193,178.23608566160152,611.1521278496905
1403267,35.482042170270745,124.34923561929988
1410649,60.71259249766045,145.91135177144983
1438281,57.05779991546037,141.21645089366947
1452279,251.19127012618577,759.7779397074414
1430721,30.42356092150306,59.48985795064734
1401066,57.489476331135975,165.93276629709095
1430122,1095.668581229707,2297.39893914203
1415075,214.9182930094772,504.2557612000567
1451127,137.16594978789706,390.724717809746
1397897,11.315033290605156,30.307650578131383
1417706,12.336433255518008,161.38850118998596
1439259,19.850432558766705,51.30597401357887
1426690,20.828893696220664,48.39274633699567
1412887,19.54578273208926,47.543000347015486
1449931,61.00115319966111,159.12054851020562
1432952,76.23744586280587,189.2553575429545
1416494,15.926741315403676,44.02742924312453
1446025,72.80311769588506,192.8724354971081
1440330,291.026910486829,497.9664133334472
1450229,38.04344538116525,66.59448520855123
1465648,284.75848003874,977.389470249383
1445969,225.0062703546053,496.06166755220994
1396261,27.50569919394101,63.212994697171474
1447416,24.564050853591745,66.56480811534587
1436372,57.23983722184326,130.3444151480586
1393296,23.725217311705222,46.30594118430599
1409028,19.25276495580354,72.40272984523384
1438926,39.459963701206746,182.918833093264
1420792,23.811198706591085,43.924172782885385
1451863,81.91497793222256,220.74446290901372
1447590,35.80397638370602,132.2157682347285
1464440,27.453616351797496,71.57855193757003
1446288,190.39321804862587,427.003993066326
1393142,36.776344157354885,107.98551966657516
1450770,328.14482940260933,746.7555754295082
1451134,65.87192145660028,175.30002932188597
1402871,18.92050520361824,60.33726243303727
1465850,178.7206656430778,570.3126797466755
1422685,96.30913853375344,308.3308854659269
1449311,317.7206771790682,754.5370859247411
1463932,21.543836633267706,61.87273230509993
1410617,36.53602587605032,178.41069888378544
1421992,755.7869385793811,1053.4348998045464
1447453,343.3204568998758,976.4164664510758
1400397,193.38059867007271,692.4549086086772
1464090,14.414974189526085,61.89535608867317
1420074,47.01677191762624,88.19757325917394
1431211,67.44325665157184,159.52395998579067
1392828,94.42923114913305,250.8751156907828
1436889,70.44600621357844,188.2171650125233
1465699,82.66993808263082,208.81900748155127
1402266,14.240469122102152,35.23303329765736
1404233,140.92594154277828,442.310679979688
1464818,153.03177642946366,398.1527649736712
1412233,286.6904029072306,788.9087078524151
1415865,23.12687923219338,61.74862594722454
1459057,121.56524079843491,322.2614253905208
1452100,289.5687680684095,505.999645430998
1439346,216.07698571711288,554.2888178225003
1451315,100.53776790667511,328.46868725068754
1399964,23.78995580442927,29.180139081782933
1447594,456.5200847974804,1124.5971780512702
1415105,30.29272155301665,88.0619375969264
1460794,673.3279460423649,1783.9044037988924
1439047,97.67603757815948,177.79368312813648
1451854,209.7937310789464,491.5617448483572
1418181,561.1433042004859,1138.3641849994135
1412495,43.02481101010092,127.61410937545097
1423235,49.640192396566064,159.16678921156327
1437459,104.2377204555925,171.452492741218
1418825,162.49951526435927,345.48560975318486
1417021,25.47829178353816,59.18283882234638
1391275,581.1411882042111,2394.110726731319
1425920,37.78460932139517,68.77066342764277
1394995,33.282688450364994,64.83580970177415
1394292,172.93788262753185,329.8624047178188
1444423,175.60859492610444,3444.247942554688
1444021,56.95460876081263,197.7888255236529
1440836,72.21940062526262,129.59447660076668
1428586,35.412256493849554,95.7868459117719
1413285,116.51891754750356,236.96989995450625
1445295,421.7381028968021,832.3564118439039
1465037,54.288572643526486,182.1923327656107
1411387,33.673847530135696,212.95948166778484
1446186,34.240720721149295,108.5399371163925
1407850,110.72048995331777,303.5794479428521
1439362,37.12018885324472,85.84682196928934
1410479,987.500856259472,1921.4790736416464
1449822,27.24785801200821,63.36545364703535
1458009,99.02557713767636,385.9305573751124
1427115,94.9881030806686,196.82884037479448
1445902,32.347339938856805,350.97870781727784
1432721,16.24589495505329,60.009927504924526
1457239,188.3217764040429,347.1357639590053
1448367,76.79010943411407,176.3381353223532
1426696,246.6079593117764,1273.2121414599735
1445852,109.9104289208643,240.7838420050044
1397524,76.09538693819779,186.1717557060265
1426960,16.720949482388917,33.64737815522012
1433395,111.91031177026429,565.2539232216909
1452794,61.78201201795747,150.10008844164318
1408478,45.83080763466076,148.2341264188672
1419439,46.02160031211277,132.67875079526289
1467919,396.7407693909488,2529.29114093388
1408829,13.00210526418918,39.49996538295456
1447751,75.17818761125399,215.95308800853087
1405647,184.522333014157,537.6125417977611
1445912,43.0686979151407,86.34086745107835
1465549,12.920542168831629,31.772652415804146
1465785,272.23557160933484,1287.142841949742
1438956,231.7066474269245,617.3919655874596
1449896,68.45854112335613,233.76119869696112
1439403,18.94589680685269,48.32035990624805
1459457,41.734111441339046,89.90235986580359
1427209,106.14354029535951,239.7659533883047
1408374,312.0871173690429,842.2588530192573
1420750,41.09465006628335,96.65008463077316
1465172,54.015957516131614,143.82496214484954
1402117,36.35798892545552,94.09187647802769
1452165,1195.172868765532,2131.38147548338
1451409,45.38622253937817,220.1356727725982
1391905,165.4547486322675,326.61060996114105
1417069,275.0343289371266,566.2237105055577
1447970,26.8209675609895,90.20260221901616
1430823,64.17018373342532,170.79313207391183
1413201,11.438859076400506,29.8590905276335
1438497,77.23182027032439,176.71836456143694
1391453,58.94913730678781,134.95359793910035
1447812,121.80856261642536,423.8504197371396
1419724,90.52783711406484,156.87389739131552
1444241,47.55090764007777,129.28318861162813
1467957,63.12429368561288,208.25371115877675
1406771,41.72530312475976,143.97744854324364
1457400,47.807523725788165,113.04737378705713
1455576,42.07800053273013,113.98918230033831
1433367,46.53784896816467,124.17228496738431
1453213,19.370250155510224,34.490623038309245
1433802,52.12084509340919,107.91348016421232
1421131,113.10283152060292,326.4588991646004
1390744,38.551657478121214,100.47485018451948
1441840,677.4144807108792,1298.9619333874723
1451631,47.25253731133834,98.3545792008941
1432458,28.14314159207057,51.72356590044105
1459462,267.9554159090511,557.3354332767977
1401777,1036.737861490148,2119.879627815548
1452292,115.46193989469008,273.0705910219634
1412684,50.06858146678655,133.33531532345725
1391177,64.18318867992453,282.6501740545224
1421634,111.18068056764392,581.9532410185927
1438253,40.61511415497526,123.02222169504236
1398824,59.12110669604585,120.97326246038904
1463658,93.830116156412,267.9428965249712
1411622,25.715282223093972,67.82993336960713
1401304,29.973348991903528,107.75688097316936
1444735,401.2281629009824,630.0470271583812
1437798,74.08862321078112,161.7631610371206
1410280,45.70018436209254,152.35013870898578
1413856,82.94706697719171,120.85881413668557
1448445,66.4854363455421,154.64702641440135
