object_id,sdss_name,apparent_mag_2500,apparent_mag_2500_err,f_host_4200,alpha_lambda,alpha_lambda_err,redchi,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,apparent_mag_i,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,idx,objectId,RA_w,DEC_w,sep_arcsec
1389350,024652.16-011243.0,21.34863446490765,0.0,-99.0,-1.1112830895820878,0.0,1.7363544654464431,41.71735693177772,-1.211956601951943,024652.16-011243.0,1.3410055047355127,46.29600778215586,0.0027725295130665,45.58420055311467,0.0027725295130665,-25.80178227057752,17.324234008789062,19.078691,1.3410055047355127,46.29600778215586,0.0027725295130665,135257,1389350,41.71735693177772,-1.211956601951943,0.0
1389289,024659.35-000847.3,22.45045141613833,0.0117637547496052,-99.0,-1.191724942803681,0.0237112762658795,0.6332304614951865,41.74732081245742,-0.1464729709440031,024659.35-000847.3,2.6252401327583876,46.6054486391915,0.0030840884799587,0.0,-1.0,-26.409058915173574,8.661322593688965,20.18296,2.6252401327583876,46.6054486391915,0.0030840884799587,135322,1389289,41.74732081245742,-0.1464729709440031,0.0
1389269,024703.24-010032.0,23.167266506100056,0.0161714589199224,-99.0,-1.2710517298978965,0.0337728673238241,0.4207809550971318,41.76351468492301,-1.0088951870430931,024703.24-010032.0,2.525776323525927,46.29961759862158,0.00564883464558,0.0,-1.0,-25.83424226171349,4.708148002624512,20.737028,2.525776323525927,46.29961759862158,0.00564883464558,135344,1389269,41.76351468492301,-1.0088951870430931,0.0
1389212,024712.90-011106.2,22.33971947059293,0.0524268681678208,0.4137532672095914,-0.9937379687170304,0.0811261458226852,0.2219392428700898,41.803759,-1.185074,024712.90-011106.2,0.4863546831611697,44.76107429489725,0.015076364191362,44.04926706585606,0.015076364191362,-22.588607002083176,3.602800130844116,20.38337,0.4863546831611697,44.76107429489725,0.015076364191362,135405,1389212,41.803759,-1.185074,0.0
1389198,024716.32-010401.5,23.03333567250386,0.0127538033681418,-99.0,-1.2414191695913428,0.0362553593341918,0.5123952762520523,41.81803627565833,-1.0670875840497236,024716.32-010401.5,1.8357637576163863,45.96652933121821,0.005069770012092,45.25472210217702,0.005069770012092,-25.227397410348082,6.975387096405029,20.663614,1.8357637576163863,45.96652933121821,0.005069770012092,135420,1389198,41.81803627565833,-1.0670875840497236,0.0
1389192,024717.41-000052.4,22.832736944456634,0.0154005890222386,-99.0,-1.1336619612948824,0.0275889830299411,0.3183256622732466,41.82254193245603,-0.0145659546449114,024717.41-000052.4,2.4972873442006422,46.40402491337379,0.0045699082474968,0.0,-1.0,-26.634771455150933,6.37847375869751,19.901735,2.4972873442006422,46.40402491337379,0.0045699082474968,135427,1389192,41.82254193245603,-0.0145659546449114,0.0
1389158,024723.54-002536.6,21.453960469422647,0.0043281249728099,-99.0,-1.4558016469641637,0.0085548220603144,1.2472706084170793,41.84809266344908,-0.4268352875355592,024723.54-002536.6,1.8648627850803912,46.57493892123045,0.002255007819798,45.863131692189256,0.002255007819798,-26.218041897750403,15.875378608703613,19.737421,1.8648627850803912,46.57493892123045,0.002255007819798,135463,1389158,41.84809266344908,-0.4268352875355592,0.0
1389104,024733.89-000406.2,21.922022539698556,0.0055377339144602,-99.0,-1.6207014927557282,0.0162097500711764,0.3480382484549327,41.89121433643007,-0.0684120110329043,024733.89-000406.2,1.144957384101664,45.784413501569794,0.002800929358969,45.0726062725286,0.002800929358969,-24.831963254986558,8.718414306640625,19.644226,1.144957384101664,45.784413501569794,0.002800929358969,135519,1389104,41.89121433643007,-0.0684120110329043,0.0
1389088,024737.50-000459.1,21.876536946534323,0.007458071623736,-99.0,-1.567802162884277,0.0167034878743677,0.6158143067069825,41.90626369058015,-0.083093867014414,024737.50-000459.1,1.848627314422278,46.425148775460144,0.0036521462841285,45.71334154641895,0.0036521462841285,-26.47933001175972,11.733076095581055,19.366571,1.848627314422278,46.425148775460144,0.0036521462841285,135536,1389088,41.90626369058015,-0.083093867014414,0.0
1389080,024739.11-005221.1,22.752100604878684,0.0069719876678675,-99.0,-1.2182208366851168,0.0208876960094089,0.3305154255230937,41.91298801238823,-0.8725277929880865,024739.11-005221.1,2.1320907724137244,46.270948507729884,0.0042328451923445,45.5795859835761,0.005390800320324,-25.704807547753038,9.686454772949219,20.540266,2.1320907724137244,46.270948507729884,0.0042328451923445,135544,1389080,41.91298801238823,-0.8725277929880865,0.0
1389038,024747.00-011334.4,22.4395516652528,0.0242522684462009,-1.0,-1.608495878339128,0.0413283657519286,0.2672024731607939,41.945844,-1.226249,024747.00-011334.4,1.3893000010744914,45.87126850456037,0.008598219462204,45.15946127551918,0.008598219462204,-24.930416239026545,3.90018892288208,20.084372,1.3893000010744914,45.87126850456037,0.008598219462204,135589,1389038,41.945844,-1.226249,0.0
