DBID,RA,DEC,Z,log_M_BH,log_M_BH_ERR,log_LBOL,log_LBOL_ERR,log_TAU_OBS_g,log_TAU_OBS_g_ERR_L,log_TAU_OBS_g_ERR_U,log_TAU_REST_g,log_TAU_REST_g_ERR_L,log_TAU_REST_g_ERR_U,log_SIGMA_g,log_SIGMA_g_ERR_L,log_SIGMA_g_ERR_U,log_JITTER_g,log_JITTER_g_ERR_L,log_JITTER_g_ERR_U,SIG0_g,SIG0_g_ERR,LAMBDA_REST_g,log_TAU_OBS_r,log_TAU_OBS_r_ERR_L,log_TAU_OBS_r_ERR_U,log_TAU_REST_r,log_TAU_REST_r_ERR_L,log_TAU_REST_r_ERR_U,log_SIGMA_r,log_SIGMA_r_ERR_L,log_SIGMA_r_ERR_U,log_JITTER_r,log_JITTER_r_ERR_L,log_JITTER_r_ERR_U,SIG0_r,SIG0_r_ERR,LAMBDA_REST_r,log_TAU_OBS_i,log_TAU_OBS_i_ERR_L,log_TAU_OBS_i_ERR_U,log_TAU_REST_i,log_TAU_REST_i_ERR_L,log_TAU_REST_i_ERR_U,log_SIGMA_i,log_SIGMA_i_ERR_L,log_SIGMA_i_ERR_U,log_JITTER_i,log_JITTER_i_ERR_L,log_JITTER_i_ERR_U,SIG0_i,SIG0_i_ERR,LAMBDA_REST_i,OFFSET_r,OFFSET_i,CARMA_P_g,CARMA_Q_g,CARMA_P_r,CARMA_Q_r,CARMA_P_i,CARMA_Q_i,sdss_SDSS_NAME,sdss_OBJID,sdss_SOURCE_Z_DR16Q,sdss_Z_FIT,sdss_Z_SYS_ERR,sdss_EBV,sdss_SN_MEDIAN_ALL,sdss_CONTI_FIT_0,sdss_CONTI_FIT_1,sdss_CONTI_FIT_2,sdss_CONTI_FIT_3,sdss_CONTI_FIT_4,sdss_CONTI_FIT_ERR_0,sdss_CONTI_FIT_ERR_1,sdss_CONTI_FIT_ERR_2,sdss_CONTI_FIT_ERR_3,sdss_CONTI_FIT_ERR_4,sdss_CONTI_STAT_0,sdss_CONTI_STAT_1,sdss_FEII_UV_0,sdss_FEII_UV_1,sdss_FEII_UV_2,sdss_FEII_UV_ERR_0,sdss_FEII_UV_ERR_1,sdss_FEII_UV_ERR_2,sdss_FEII_UV_EW,sdss_FEII_UV_EW_ERR,sdss_FEII_OPT_0,sdss_FEII_OPT_1,sdss_FEII_OPT_2,sdss_FEII_OPT_ERR_0,sdss_FEII_OPT_ERR_1,sdss_FEII_OPT_ERR_2,sdss_FEII_OPT_EW,sdss_FEII_OPT_EW_ERR,sdss_LOGL1350,sdss_LOGL1350_ERR,sdss_LOGL1700,sdss_LOGL1700_ERR,sdss_LOGL2500,sdss_LOGL2500_ERR,sdss_LOGL3000,sdss_LOGL3000_ERR,sdss_LOGL5100,sdss_LOGL5100_ERR,sdss_HALPHA_0,sdss_HALPHA_1,sdss_HALPHA_2,sdss_HALPHA_3,sdss_HALPHA_4,sdss_HALPHA_5,sdss_HALPHA_BR_0,sdss_HALPHA_BR_1,sdss_HALPHA_BR_2,sdss_HALPHA_BR_3,sdss_HALPHA_BR_4,sdss_HALPHA_BR_5,sdss_NII6585_0,sdss_NII6585_1,sdss_NII6585_2,sdss_NII6585_3,sdss_NII6585_4,sdss_NII6585_5,sdss_SII6718_0,sdss_SII6718_1,sdss_SII6718_2,sdss_SII6718_3,sdss_SII6718_4,sdss_SII6718_5,sdss_HBETA_0,sdss_HBETA_1,sdss_HBETA_2,sdss_HBETA_3,sdss_HBETA_4,sdss_HBETA_5,sdss_HBETA_BR_0,sdss_HBETA_BR_1,sdss_HBETA_BR_2,sdss_HBETA_BR_3,sdss_HBETA_BR_4,sdss_HBETA_BR_5,sdss_HEII4687_0,sdss_HEII4687_1,sdss_HEII4687_2,sdss_HEII4687_3,sdss_HEII4687_4,sdss_HEII4687_5,sdss_HEII4687_BR_0,sdss_HEII4687_BR_1,sdss_HEII4687_BR_2,sdss_HEII4687_BR_3,sdss_HEII4687_BR_4,sdss_HEII4687_BR_5,sdss_OIII5007_0,sdss_OIII5007_1,sdss_OIII5007_2,sdss_OIII5007_3,sdss_OIII5007_4,sdss_OIII5007_5,sdss_OIII5007C_0,sdss_OIII5007C_1,sdss_OIII5007C_2,sdss_OIII5007C_3,sdss_OIII5007C_4,sdss_OIII5007C_5,sdss_CAII3934_0,sdss_CAII3934_1,sdss_CAII3934_2,sdss_CAII3934_3,sdss_CAII3934_4,sdss_CAII3934_5,sdss_OII3728_0,sdss_OII3728_1,sdss_OII3728_2,sdss_OII3728_3,sdss_OII3728_4,sdss_OII3728_5,sdss_NEV3426_0,sdss_NEV3426_1,sdss_NEV3426_2,sdss_NEV3426_3,sdss_NEV3426_4,sdss_NEV3426_5,sdss_MGII_0,sdss_MGII_1,sdss_MGII_2,sdss_MGII_3,sdss_MGII_4,sdss_MGII_5,sdss_MGII_BR_0,sdss_MGII_BR_1,sdss_MGII_BR_2,sdss_MGII_BR_3,sdss_MGII_BR_4,sdss_MGII_BR_5,sdss_CIII_ALL_0,sdss_CIII_ALL_1,sdss_CIII_ALL_2,sdss_CIII_ALL_3,sdss_CIII_ALL_4,sdss_CIII_ALL_5,sdss_CIII_BR_0,sdss_CIII_BR_1,sdss_CIII_BR_2,sdss_CIII_BR_3,sdss_CIII_BR_4,sdss_CIII_BR_5,sdss_SIIII1892_0,sdss_SIIII1892_1,sdss_SIIII1892_2,sdss_SIIII1892_3,sdss_SIIII1892_4,sdss_SIIII1892_5,sdss_ALIII1857_0,sdss_ALIII1857_1,sdss_ALIII1857_2,sdss_ALIII1857_3,sdss_ALIII1857_4,sdss_ALIII1857_5,sdss_NIII1750_0,sdss_NIII1750_1,sdss_NIII1750_2,sdss_NIII1750_3,sdss_NIII1750_4,sdss_NIII1750_5,sdss_CIV_0,sdss_CIV_1,sdss_CIV_2,sdss_CIV_3,sdss_CIV_4,sdss_CIV_5,sdss_HEII1640_0,sdss_HEII1640_1,sdss_HEII1640_2,sdss_HEII1640_3,sdss_HEII1640_4,sdss_HEII1640_5,sdss_HEII1640_BR_0,sdss_HEII1640_BR_1,sdss_HEII1640_BR_2,sdss_HEII1640_BR_3,sdss_HEII1640_BR_4,sdss_HEII1640_BR_5,sdss_SIIV_OIV_0,sdss_SIIV_OIV_1,sdss_SIIV_OIV_2,sdss_SIIV_OIV_3,sdss_SIIV_OIV_4,sdss_SIIV_OIV_5,sdss_OI1304_0,sdss_OI1304_1,sdss_OI1304_2,sdss_OI1304_3,sdss_OI1304_4,sdss_OI1304_5,sdss_LYA_0,sdss_LYA_1,sdss_LYA_2,sdss_LYA_3,sdss_LYA_4,sdss_LYA_5,sdss_NV1240_0,sdss_NV1240_1,sdss_NV1240_2,sdss_NV1240_3,sdss_NV1240_4,sdss_NV1240_5,sdss_HALPHA_ERR_0,sdss_HALPHA_ERR_1,sdss_HALPHA_ERR_2,sdss_HALPHA_ERR_3,sdss_HALPHA_ERR_4,sdss_HALPHA_ERR_5,sdss_HALPHA_BR_ERR_0,sdss_HALPHA_BR_ERR_1,sdss_HALPHA_BR_ERR_2,sdss_HALPHA_BR_ERR_3,sdss_HALPHA_BR_ERR_4,sdss_HALPHA_BR_ERR_5,sdss_NII6585_ERR_0,sdss_NII6585_ERR_1,sdss_NII6585_ERR_2,sdss_NII6585_ERR_3,sdss_NII6585_ERR_4,sdss_NII6585_ERR_5,sdss_SII6718_ERR_0,sdss_SII6718_ERR_1,sdss_SII6718_ERR_2,sdss_SII6718_ERR_3,sdss_SII6718_ERR_4,sdss_SII6718_ERR_5,sdss_HBETA_ERR_0,sdss_HBETA_ERR_1,sdss_HBETA_ERR_2,sdss_HBETA_ERR_3,sdss_HBETA_ERR_4,sdss_HBETA_ERR_5,sdss_HBETA_BR_ERR_0,sdss_HBETA_BR_ERR_1,sdss_HBETA_BR_ERR_2,sdss_HBETA_BR_ERR_3,sdss_HBETA_BR_ERR_4,sdss_HBETA_BR_ERR_5,sdss_HEII4687_ERR_0,sdss_HEII4687_ERR_1,sdss_HEII4687_ERR_2,sdss_HEII4687_ERR_3,sdss_HEII4687_ERR_4,sdss_HEII4687_ERR_5,sdss_HEII4687_BR_ERR_0,sdss_HEII4687_BR_ERR_1,sdss_HEII4687_BR_ERR_2,sdss_HEII4687_BR_ERR_3,sdss_HEII4687_BR_ERR_4,sdss_HEII4687_BR_ERR_5,sdss_OIII5007_ERR_0,sdss_OIII5007_ERR_1,sdss_OIII5007_ERR_2,sdss_OIII5007_ERR_3,sdss_OIII5007_ERR_4,sdss_OIII5007_ERR_5,sdss_OIII5007C_ERR_0,sdss_OIII5007C_ERR_1,sdss_OIII5007C_ERR_2,sdss_OIII5007C_ERR_3,sdss_OIII5007C_ERR_4,sdss_OIII5007C_ERR_5,sdss_CAII3934_ERR_0,sdss_CAII3934_ERR_1,sdss_CAII3934_ERR_2,sdss_CAII3934_ERR_3,sdss_CAII3934_ERR_4,sdss_CAII3934_ERR_5,sdss_OII3728_ERR_0,sdss_OII3728_ERR_1,sdss_OII3728_ERR_2,sdss_OII3728_ERR_3,sdss_OII3728_ERR_4,sdss_OII3728_ERR_5,sdss_NEV3426_ERR_0,sdss_NEV3426_ERR_1,sdss_NEV3426_ERR_2,sdss_NEV3426_ERR_3,sdss_NEV3426_ERR_4,sdss_NEV3426_ERR_5,sdss_MGII_ERR_0,sdss_MGII_ERR_1,sdss_MGII_ERR_2,sdss_MGII_ERR_3,sdss_MGII_ERR_4,sdss_MGII_ERR_5,sdss_MGII_BR_ERR_0,sdss_MGII_BR_ERR_1,sdss_MGII_BR_ERR_2,sdss_MGII_BR_ERR_3,sdss_MGII_BR_ERR_4,sdss_MGII_BR_ERR_5,sdss_CIII_ALL_ERR_0,sdss_CIII_ALL_ERR_1,sdss_CIII_ALL_ERR_2,sdss_CIII_ALL_ERR_3,sdss_CIII_ALL_ERR_4,sdss_CIII_ALL_ERR_5,sdss_CIII_BR_ERR_0,sdss_CIII_BR_ERR_1,sdss_CIII_BR_ERR_2,sdss_CIII_BR_ERR_3,sdss_CIII_BR_ERR_4,sdss_CIII_BR_ERR_5,sdss_SIIII1892_ERR_0,sdss_SIIII1892_ERR_1,sdss_SIIII1892_ERR_2,sdss_SIIII1892_ERR_3,sdss_SIIII1892_ERR_4,sdss_SIIII1892_ERR_5,sdss_ALIII1857_ERR_0,sdss_ALIII1857_ERR_1,sdss_ALIII1857_ERR_2,sdss_ALIII1857_ERR_3,sdss_ALIII1857_ERR_4,sdss_ALIII1857_ERR_5,sdss_NIII1750_ERR_0,sdss_NIII1750_ERR_1,sdss_NIII1750_ERR_2,sdss_NIII1750_ERR_3,sdss_NIII1750_ERR_4,sdss_NIII1750_ERR_5,sdss_CIV_ERR_0,sdss_CIV_ERR_1,sdss_CIV_ERR_2,sdss_CIV_ERR_3,sdss_CIV_ERR_4,sdss_CIV_ERR_5,sdss_HEII1640_ERR_0,sdss_HEII1640_ERR_1,sdss_HEII1640_ERR_2,sdss_HEII1640_ERR_3,sdss_HEII1640_ERR_4,sdss_HEII1640_ERR_5,sdss_HEII1640_BR_ERR_0,sdss_HEII1640_BR_ERR_1,sdss_HEII1640_BR_ERR_2,sdss_HEII1640_BR_ERR_3,sdss_HEII1640_BR_ERR_4,sdss_HEII1640_BR_ERR_5,sdss_SIIV_OIV_ERR_0,sdss_SIIV_OIV_ERR_1,sdss_SIIV_OIV_ERR_2,sdss_SIIV_OIV_ERR_3,sdss_SIIV_OIV_ERR_4,sdss_SIIV_OIV_ERR_5,sdss_OI1304_ERR_0,sdss_OI1304_ERR_1,sdss_OI1304_ERR_2,sdss_OI1304_ERR_3,sdss_OI1304_ERR_4,sdss_OI1304_ERR_5,sdss_LYA_ERR_0,sdss_LYA_ERR_1,sdss_LYA_ERR_2,sdss_LYA_ERR_3,sdss_LYA_ERR_4,sdss_LYA_ERR_5,sdss_NV1240_ERR_0,sdss_NV1240_ERR_1,sdss_NV1240_ERR_2,sdss_NV1240_ERR_3,sdss_NV1240_ERR_4,sdss_NV1240_ERR_5,sdss_HA_COMP_STAT_0,sdss_HA_COMP_STAT_1,sdss_HB_COMP_STAT_0,sdss_HB_COMP_STAT_1,sdss_MGII_COMP_STAT_0,sdss_MGII_COMP_STAT_1,sdss_CIII_COMP_STAT_0,sdss_CIII_COMP_STAT_1,sdss_CIV_COMP_STAT_0,sdss_CIV_COMP_STAT_1,sdss_SIIV_COMP_STAT_0,sdss_SIIV_COMP_STAT_1,sdss_LYA_COMP_STAT_0,sdss_LYA_COMP_STAT_1,sdss_CAII_LOC_STAT_0,sdss_CAII_LOC_STAT_1,sdss_OII_LOC_STAT_0,sdss_OII_LOC_STAT_1,sdss_NEV_LOC_STAT_0,sdss_NEV_LOC_STAT_1,sdss_LOGLBOL,sdss_LOGLBOL_ERR,sdss_LOGMBH_HB,sdss_LOGMBH_HB_ERR,sdss_LOGMBH_MGII,sdss_LOGMBH_MGII_ERR,sdss_LOGMBH_CIV,sdss_LOGMBH_CIV_ERR,sdss_LOGMBH,sdss_LOGMBH_ERR,sdss_LOGLEDD_RATIO,sdss_LOGLEDD_RATIO_ERR,sdss_ZSYS_LINES_0,sdss_ZSYS_LINES_1,sdss_ZSYS_LINES_2,sdss_ZSYS_LINES_3,sdss_ZSYS_LINES_4,sdss_ZSYS_LINES_5,sdss_ZSYS_LINES_6,sdss_ZSYS_LINES_7,sdss_ZSYS_LINES_ERR_0,sdss_ZSYS_LINES_ERR_1,sdss_ZSYS_LINES_ERR_2,sdss_ZSYS_LINES_ERR_3,sdss_ZSYS_LINES_ERR_4,sdss_ZSYS_LINES_ERR_5,sdss_ZSYS_LINES_ERR_6,sdss_ZSYS_LINES_ERR_7,sdss_FHOST_5100,sdss_index,sdss_idx,sdss_ps1objID,sdss_uid,sdss_RA,sdss_DEC,sdss_PLATE,sdss_MJD,sdss_FIBERID,sdss_Z_DR16Q,sdss_Z_SYS,sdss_IF_BOSS_SDSS,sdss_Nps1_g,sdss_Nps1_r,sdss_Nps1_i,sdss_Nps1_z,sdss_Nps1_y,sdss_ps1raMean,sdss_ps1decMean,sdss_Nzuber_g,sdss_Nzuber_r,sdss_objectId,sdss_Nsdss_u,sdss_Nsdss_g,sdss_Nsdss_r,sdss_Nsdss_i,sdss_Nsdss_z,sdss_ebv,sdss_qg_LogL3000,sdss_qg_ebv,sdss_qg_fragal,sdss_qg_LogL3000_err,sdss_qg_ebv_err,sdss_qg_fragal_err,sdss_sdss_g_qg,sdss_sdss_r_qg,sdss_sdss_i_qg,sdss_sdss_z_qg,sdss_ps1_g_qg,sdss_ps1_r_qg,sdss_ps1_i_qg,sdss_ps1_z_qg,sdss_ps1_y_qg,sdss_sep_arcsec,sep_arcsec,object_id
2514610,43.65984,0.359089,2.462899923,8.670713885,0.107038192,46.64154751599573,0.01917394264820871,3.728819193900943,0.427479854799929,0.5944944026638677,3.189379253179346,0.427479854799929,0.5944944026638677,-0.9407048889257198,0.20136074392211178,0.29397829351020865,-2.6323585245937577,1.115507249395347,0.39348309198310094,0.13297970222267688,0.006174169248320427,1943.2901673167416,3.769419146650764,0.41097762866181586,0.599596938094106,3.229979205929167,0.41097762866181586,0.599596938094106,-0.9809844941523241,0.19671350676343924,0.2945865859063629,-3.2146161063015604,0.7649376125308263,0.6675090725483663,0.08223695992593963,0.004026372607429979,2538.499168249605,3.715942620236743,0.42013122451488183,0.6094869044968441,3.176502679515146,0.42013122451488183,0.6094869044968441,-1.0118541011682733,0.19961426356764922,0.30102770468139517,-3.2808766886808542,0.713711741980092,0.6771770851888941,0.10092460780763904,0.004827368737690537,3106.4124792012904,-0.05,-0.02,4,3,4,2,5,3,b'025438.36+002132.6',b'4242-55476-0728',b'VI',2.464,0.003094235469516804,0.0682580797831625,9.786992073059082,10.73832924165128,2.56965700225946,-0.0069489215075549,-2.509520931185017e-06,-1.7188088062587473e-09,0.3600568689946195,1.1207764016934234,0.0043961780192794,1.8087023544115909e-06,3.2585602584822287e-10,1645.0,1.5287951160909,0.1397965503485351,1200.0,-0.0016106102321131,0.0228351499734342,624.7682747174551,0.0012675980903257,27.277976995597395,4.615972028327574,0.0,3000.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,45.94992712487924,0.0027960855901909,45.95615291191834,0.002288506480621,46.07024739513106,0.004656987447265948,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.757471902636,2796.7909530793054,228.89391756268324,44.04145366185119,2049.138897068661,21.883225187521237,2796.8170622004704,2796.800247232861,217.18619824585815,44.01865163284177,3036.801489017963,20.755991051523093,1906.199156590424,1905.6141333629607,312.1642536074704,44.1762025794722,2082.970847938765,30.23160468015322,1906.1434883601896,1906.1524047806963,207.21902976825243,43.99824904554238,1831.448752445497,20.1513814912361,1897.669929483946,1897.732069533542,63.81767447897791,43.48676038402617,4866.731302938158,6.162252108109182,1862.9366917804552,1862.997694474666,40.72229380865076,43.29165164259736,4866.731277982526,3.8793716659819824,1744.1781227313006,1744.413790745268,32.0618037003741,43.1878073604081,3637.225213249422,2.932671299477712,1549.3162911298311,1548.423631757133,866.7186746647593,44.61969756375109,2219.5636664596364,71.39280141802729,1637.560656157278,1638.064273737406,203.41078114389347,43.99019337720463,1287.942614589431,17.74252880203144,1651.6203165952963,1652.0373589942842,185.5257821120063,43.95022368070396,9992.490903331924,16.176658442346785,1396.743939018572,1396.8993323556133,133.90354447747893,43.80861148270844,4920.968023189381,10.016539893591014,1304.6281803326574,1304.6596687736696,76.83811083616497,43.567396088237246,4166.708625382449,5.398984641147516,1214.8813614663848,1214.8593763615986,1779.6124507487953,44.93214484515744,2042.0363164964924,116.44545549773608,1238.8328861377936,1239.0622772012848,588.1239174958516,44.45128825101227,7051.860909841487,39.272826763583936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.325814738563622,0.4558341913084405,9.121365531884294,0.0174447084901174,359.6498907227169,0.8708136734313126,0.6786756752064775,0.6564060547702866,13.534820558864922,0.0283033159194978,185.84123511012623,1.2900134811542951,0.2335616724856208,0.1654581561796249,5.228020285744151,0.0073238087966949,68.44995807961163,0.5045018429686419,0.243384156533807,0.2084387298972387,14.35134558643854,0.0295801716394272,59.1611760456716,1.3934859259700687,2.0347029397674987,2.135954924577504,8.356272660643661,0.0611618436233243,754.4216394968544,0.820205657597783,1.99746157351899,2.09686033338096,5.318116194024903,0.0640205052694398,754.42163562835,0.5074013539028615,3.5548996454588178,3.548989809361501,4.009216071654091,0.0528870406187813,892.323621893521,0.3967872469007629,0.3703692409065979,0.6225810841817747,57.150782842978,0.030581988399426,318.58994689507495,4.673255010848664,0.8208311795375494,0.8097169920631586,65.49012277557645,0.2056233466221719,727.8967047886083,5.748046240372394,11.090645619225027,10.994264939489996,66.9664111309484,0.24535825491634,2960.896546730476,5.87748205509689,0.4552962210881333,0.4043047342361205,5.24544534438995,0.0167953105921014,275.00385703002166,0.386523597572542,0.8289918480977576,0.7629782206024629,4.748216188950131,0.0268434869080458,457.9495346392339,0.3338814492893545,0.1010862389024396,0.0699345365515,290.7764289169677,0.062038710783117,26.614519195836465,19.37357536666236,1.1472330263460435,1.0867565019435688,250.58984319933268,0.3744715840641177,2566.5835289585857,16.720720044351275,0.0,0.0,0.0,0.0,1.3169199619611185,307.0,1.126140032415616,640.0,0.9985154487267424,522.0,494.0,1.0855426874514085,2.7266794427792256,417.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53085210055486,0.0027960855901909,0.0,-1.0,0.0,-1.0,8.385996590065819,0.1246836320837577,8.385996590065819,0.1246836320837577,0.030912158182211158,0.12471497987100637,0.0,0.0,0.0,0.0,2.4646679905758853,2.4619504003845307,2.4725399467829523,0.0,-1.0,-1.0,-1.0,-1.0,0.002882132200749424,0.002726711347464995,0.004878156132963798,-1.0,0.0,19930,19930,108430436598461371,4242-55476-0728,43.65985499799392,0.3590711982134089,4242,55476,728,2.464,2.4645510823959658,BOSS,9.0,11.0,17.0,7.0,9.0,43.6598776808559,0.359079127750652,284.0,322.0,1386822,65.0,65.0,65.0,65.0,65.0,0.07936986,46.00538397354709,0.026135554798445097,0.6384154583118969,0.06400265485939516,0.013736198627439048,0.18344842485088564,19.68812486612532,19.504977381253592,19.46876632821598,19.21377083026362,19.63411212770197,19.51097235557691,19.46431126011045,19.266973898476216,19.094540717328435,0.0,0.08379842670749153,1386822
