oid,filter,mjd,mag,magerr,clrcoeff,ref,ref_err
754201400009034,zr,58224.23119,13.488514,0.014048165,0.114500254,13.648999,0.039
755204300010795,zr,58224.24587,13.489711,0.014976342,0.11241482,13.648,0.048
754201400009034,zr,58224.24682,13.472194,0.014072381,0.11080023,13.648999,0.039
754201400009034,zr,58224.25019,13.465646,0.014082131,0.118750565,13.648999,0.039
755204300010795,zr,58224.25753,13.453267,0.015027427,0.11623813,13.648,0.048
755204300010795,zr,58224.25894,13.485252,0.014982564,0.11568329,13.648,0.048
755204300010795,zr,58224.29309,13.460135,0.015017758,0.119159415,13.648,0.048
755204300010795,zr,58224.29401,13.488536,0.01497798,0.12882988,13.648,0.048
754201400009034,zr,58226.26572,13.503856,0.014025512,0.10924327,13.648999,0.039
755204300010795,zr,58226.26994,13.466475,0.015008853,0.10999687,13.648,0.048
754201400009034,zr,58227.25999,13.498068,0.014034044,0.11120056,13.648999,0.039
754201400009034,zr,58227.26182,13.513829,0.014010846,0.11334111,13.648999,0.039
755204300010795,zr,58227.26465,13.498388,0.014964259,0.11312723,13.648,0.048
755204300010795,zr,58227.26556,13.519011,0.014935667,0.12650178,13.648,0.048
755104300001578,zg,58229.27747,14.174575,0.015596896,-0.08004357,14.152,0.042
755204300010795,zr,58230.24909,13.560043,0.01487931,0.10865178,13.648,0.048
755204300010795,zr,58230.25001,13.577069,0.014856141,0.109233126,13.648,0.048
754201400009034,zr,58231.18431,13.569641,0.013929648,0.11068814,13.648999,0.039
755204300010795,zr,58231.18802,13.481699,0.014987527,0.11718843,13.648,0.048
754201400009034,zr,58231.28234,13.520965,0.014000381,0.10229866,13.648999,0.039
755204300010795,zr,58231.28327,13.50821,0.014950619,0.12950568,13.648,0.048
755304300003173,zi,58232.30988,13.275877,0.013837775,0.1865037,13.404,0.057
754301400025593,zi,58232.31036,13.293643,0.012612824,0.18940122,13.4279995,0.046
754201400009034,zr,58233.19792,13.48581,0.0140521685,0.117599756,13.648999,0.039
754201400009034,zr,58233.19883,13.448501,0.014107752,0.115601316,13.648999,0.039
755204300010795,zr,58233.1998,13.397104,0.015107179,0.11592964,13.648,0.048
755204300010795,zr,58233.20072,13.363705,0.015155172,0.11476017,13.648,0.048
754101400005929,zg,58233.23925,14.112797,0.013035008,-0.04848936,14.188001,0.035
754101400005929,zg,58233.24114,14.140972,0.0129998885,-0.05647943,14.188001,0.035
755104300001578,zg,58234.18102,14.128082,0.015619407,-0.039929546,14.152,0.042
754101400005929,zg,58234.20517,14.120119,0.013025818,-0.052706752,14.188001,0.035
754101400005929,zg,58234.22579,14.116046,0.013030925,-0.045385215,14.188001,0.035
755104300001578,zg,58235.17923,14.093418,0.015637022,-0.035570327,14.152,0.042
754101400005929,zg,58235.18575,14.080081,0.013076602,-0.059803568,14.188001,0.035
754101400005929,zg,58235.21789,14.12451,0.01302033,-0.057338055,14.188001,0.035
755104300001578,zg,58236.17851,14.103503,0.015631827,-0.019936549,14.152,0.042
754101400005929,zg,58236.18145,14.1029005,0.0130475,-0.046789024,14.188001,0.035
755104300001578,zg,58236.18565,14.114362,0.015626295,-0.030565057,14.152,0.042
755104300001578,zg,58236.22541,14.104084,0.015631529,-0.031328265,14.152,0.042
755104300001578,zg,58236.22633,14.094425,0.015636502,-0.03700524,14.152,0.042
754101400005929,zg,58236.22962,14.109663,0.013038955,-0.031218873,14.188001,0.035
754101400005929,zg,58236.23053,14.089982,0.013063923,-0.006447552,14.188001,0.035
755104300001578,zg,58237.17818,14.123818,0.0156215355,-0.059145063,14.152,0.042
754101400005929,zg,58237.18627,14.15281,0.012985331,-0.031350814,14.188001,0.035
754101400005929,zg,58237.2241,14.105512,0.013044196,-0.027965149,14.188001,0.035
755104300001578,zg,58237.226,14.097779,0.015634768,-0.021588495,14.152,0.042
755104300001578,zg,58238.15403,14.117101,0.0156249115,-0.035102956,14.152,0.042
754101400005929,zg,58238.18441,14.13075,0.013012555,-0.045568693,14.188001,0.035
754201400009034,zr,58242.26507,13.545426,0.013964691,0.10458216,13.648999,0.039
754201400009034,zr,58242.266,13.557327,0.013947432,0.11428292,13.648999,0.039
755204300010795,zr,58243.18281,13.586865,0.014842869,0.10745061,13.648,0.048
754101400005929,zg,58243.21403,14.104261,0.013045778,-0.10037987,14.188001,0.035
755104300001578,zg,58243.21818,14.208299,0.0155814,-0.119150124,14.152,0.042
755304300003173,zi,58243.34489,13.322972,0.013772241,0.17764811,13.404,0.057
754301400025593,zi,58243.34924,13.342699,0.012567692,0.18477848,13.4279995,0.046
755204300010795,zr,58244.17954,13.520662,0.014933383,0.09719471,13.648,0.048
754201400009034,zr,58244.18233,13.562376,0.013940131,0.099615075,13.648999,0.039
754101400005929,zg,58244.21559,14.162726,0.012973227,-0.0873374,14.188001,0.035
755104300001578,zg,58244.21701,14.2192335,0.015576528,-0.07158503,14.152,0.042
755204300010795,zr,58245.17864,13.456862,0.015022364,0.11547527,13.648,0.048
755204300010795,zr,58245.18005,13.42933,0.0150612695,0.107730426,13.648,0.048
754201400009034,zr,58245.18099,13.57042,0.013928526,0.102315694,13.648999,0.039
754201400009034,zr,58245.1819,13.544411,0.013966167,0.10588913,13.648999,0.039
754201400009034,zr,58246.22312,13.54556,0.013964497,0.12896559,13.648999,0.039
755304300003173,zi,58247.16548,13.389523,0.013681067,0.18706672,13.404,0.057
754301400025593,zi,58247.16642,13.41308,0.012504786,0.18419097,13.4279995,0.046
754101400005929,zg,58247.2001,14.213405,0.0129127,-0.064603895,14.188001,0.035
755104300001578,zg,58247.2029,14.16222,0.01560275,-0.050850667,14.152,0.042
754201400009034,zr,58247.23944,13.558155,0.013946234,0.1135914,13.648999,0.039
755204300010795,zr,58247.24271,13.581515,0.014850112,0.13959709,13.648,0.048
754101400005929,zg,58248.20023,14.161341,0.012974913,-0.06884177,14.188001,0.035
754101400005929,zg,58248.20345,14.179849,0.012952526,-0.06082565,14.188001,0.035
755104300001578,zg,58248.22739,14.134783,0.015616083,-0.050816137,14.152,0.042
755104300001578,zg,58248.22879,14.143612,0.015611743,-0.055899225,14.152,0.042
754201400009034,zr,58248.24305,13.553477,0.013953007,0.10915282,13.648999,0.039
754201400009034,zr,58248.24587,13.499044,0.014032604,0.119012676,13.648999,0.039
755204300010795,zr,58248.24634,13.57976,0.014852491,0.13152073,13.648,0.048
755204300010795,zr,58248.24727,13.641399,0.014769776,0.12337758,13.648,0.048
754101400005929,zg,58249.20314,14.064415,0.013096822,-0.025761634,14.188001,0.035
755104300001578,zg,58249.22839,14.080895,0.015643556,-0.021445177,14.152,0.042
754101400005929,zg,58250.20139,13.965434,0.013228896,-0.028876618,14.188001,0.035
755104300001578,zg,58250.20462,13.919247,0.015735509,-0.0316341,14.152,0.042
755204300010795,zr,58250.22492,13.393042,0.015112995,0.103512175,13.648,0.048
755304300003173,zi,58254.16745,13.3026495,0.013800421,0.18498734,13.404,0.057
754201400009034,zr,58254.19961,13.479628,0.014061335,0.1085736,13.648999,0.039
754201400009034,zr,58254.20101,13.4661455,0.014081388,0.105177514,13.648999,0.039
755204300010795,zr,58254.20193,13.496077,0.014967474,0.119875886,13.648,0.048
755204300010795,zr,58254.20284,13.445972,0.015037716,0.12321394,13.648,0.048
754101400005929,zg,58255.17892,14.112814,0.013034988,-0.10272956,14.188001,0.035
755104300001578,zg,58255.20358,14.089673,0.015638966,-0.087542,14.152,0.042
754201400009034,zr,58255.24469,13.460124,0.014090369,0.11662343,13.648999,0.039
755204300010795,zr,58255.2466,13.414029,0.015083018,0.12288298,13.648,0.048
754201400009034,zr,58256.24826,13.4649515,0.014083167,0.121328376,13.648999,0.039
755204300010795,zr,58256.25017,13.421993,0.015071686,0.12603468,13.648,0.048
754201400009034,zr,58256.28241,13.487536,0.014049612,0.12893161,13.648999,0.039
754301400025593,zi,58257.17658,13.316719,0.012591467,0.18284278,13.4279995,0.046
754301400025593,zi,58257.17751,13.354773,0.012556746,0.17460988,13.4279995,0.046
755304300003173,zi,58257.19672,13.294444,0.0138118435,0.18193048,13.404,0.057
755304300003173,zi,58257.19763,13.310329,0.013789755,0.19054852,13.404,0.057
754201400009034,zr,58257.23881,13.485798,0.014052186,0.11991204,13.648999,0.039
754201400009034,zr,58257.2425,13.501325,0.014029242,0.11775477,13.648999,0.039
755204300010795,zr,58257.24298,13.477853,0.014992906,0.12364358,13.648,0.048
755204300010795,zr,58257.24443,13.459735,0.0150183225,0.12422178,13.648,0.048
754101400005929,zg,58258.17717,14.190058,0.012940305,-0.08860382,14.188001,0.035
755104300001578,zg,58258.1781,14.193953,0.015587905,-0.06429389,14.152,0.042
754201400009034,zr,58258.20396,13.518323,0.014004253,0.11576522,13.648999,0.039
755204300010795,zr,58258.21485,13.490381,0.014975407,0.12315298,13.648,0.048
754201400009034,zr,58260.20218,13.520562,0.014000971,0.11826626,13.648999,0.039
755204300010795,zr,58260.2031,13.519141,0.014935486,0.121554695,13.648,0.048
755204300010795,zr,58260.20401,13.536827,0.014911107,0.11553964,13.648,0.048
754101400005929,zg,58262.21677,14.1345825,0.013007794,-0.03871029,14.188001,0.035
754201400009034,zr,58263.23138,13.658091,0.013804174,0.10711673,13.648999,0.039
754101400005929,zg,58263.25428,14.142145,0.01299844,-0.012599368,14.188001,0.035
755104300001578,zg,58263.26253,14.177278,0.01559563,-0.0036366782,14.152,0.042
754301400025593,zi,58263.3278,13.341666,0.012568634,0.18825357,13.4279995,0.046
755304300003173,zi,58263.32965,13.320242,0.013776019,0.19276541,13.404,0.057
755204300010795,zr,58266.24874,13.578846,0.014853732,0.12278474,13.648,0.048
755204300010795,zr,58266.24965,13.592145,0.014835733,0.11886548,13.648,0.048
754201400009034,zr,58266.25562,13.613653,0.013866707,0.11553978,13.648999,0.039
754201400009034,zr,58266.25655,13.580978,0.013913342,0.11636063,13.648999,0.039
755104300001578,zg,58267.18076,14.190874,0.015589317,-0.030118115,14.152,0.042
754101400005929,zg,58267.18124,14.2708435,0.01284689,-0.012665773,14.188001,0.035
754301400025593,zi,58267.23814,13.425653,0.0124937855,0.18894562,13.4279995,0.046
755304300003173,zi,58267.24,13.358752,0.013723009,0.19118802,13.404,0.057
754201400009034,zr,58267.28389,13.609139,0.013873117,0.12435801,13.648999,0.039
755204300010795,zr,58267.28725,13.586585,0.014843248,0.1225844,13.648,0.048
755204300010795,zr,58269.17496,13.55148,0.014891012,0.12705377,13.648,0.048
755204300010795,zr,58269.17588,13.658104,0.014747665,0.121504016,13.648,0.048
755104300001578,zg,58269.21974,14.253125,0.015561923,-0.0144232,14.152,0.042
754101400005929,zg,58269.24406,14.2529745,0.012867037,-0.011727096,14.188001,0.035
754101400005929,zg,58269.24588,14.236522,0.01288585,-0.013660147,14.188001,0.035
755204300010795,zr,58272.17828,13.6071,0.014815589,0.11153822,13.648,0.048
755204300010795,zr,58272.1792,13.643922,0.0147664305,0.112793654,13.648,0.048
754101400005929,zg,58272.20245,14.261161,0.012857771,-0.05759995,14.188001,0.035
754101400005929,zg,58272.20337,14.263055,0.012855635,-0.056228716,14.188001,0.035
755104300001578,zg,58272.2229,14.259486,0.015559264,-0.05723725,14.152,0.042
755104300001578,zg,58272.22525,14.26075,0.015558741,-0.06253189,14.152,0.042
755204300010795,zr,58274.20553,13.647354,0.01476188,0.11348661,13.648,0.048
755104300001578,zg,58274.22304,14.127685,0.015619604,-0.044430986,14.152,0.042
754101400005929,zg,58274.23872,14.2036,0.012924235,-0.050160293,14.188001,0.035
755204300010795,zr,58276.20765,13.488653,0.014977817,0.11621142,13.648,0.048
754101400005929,zg,58276.22155,14.220711,0.0129041625,-0.048756782,14.188001,0.035
755104300001578,zg,58276.22577,14.24092,0.015567096,-0.055653498,14.152,0.042
754101400005929,zg,58276.22626,14.204902,0.012922697,-0.04050184,14.188001,0.035
755104300001578,zg,58276.22673,14.175406,0.015596506,-0.059833717,14.152,0.042
754301400025593,zi,58277.18495,13.352428,0.012558865,0.18664299,13.4279995,0.046
755104300001578,zg,58277.1949,14.163819,0.015601989,-0.038628872,14.152,0.042
754101400005929,zg,58277.22171,14.19259,0.012937288,-0.042775862,14.188001,0.035
755204300010795,zr,58277.24079,13.509294,0.014949116,0.11979808,13.648,0.048
754201400009034,zr,58277.26155,13.601686,0.013883724,0.11464651,13.648999,0.039
755304300003173,zi,58278.17468,13.413228,0.013649012,0.18291442,13.404,0.057
755104300001578,zg,58278.20285,14.207985,0.015581541,-0.03942148,14.152,0.042
754101400005929,zg,58278.21603,14.223603,0.012900795,-0.043013435,14.188001,0.035
754201400009034,zr,58278.24649,13.668618,0.013789515,0.0987262,13.648999,0.039
755204300010795,zr,58278.24741,13.599385,0.014825968,0.117979966,13.648,0.048
755204300010795,zr,58279.17471,13.587772,0.014841641,0.116295606,13.648,0.048
755204300010795,zr,58279.17562,13.606276,0.014816696,0.11420144,13.648,0.048
754201400009034,zr,58279.17942,13.614379,0.013865678,0.11174704,13.648999,0.039
754201400009034,zr,58279.18363,13.596778,0.013890724,0.11462092,13.648999,0.039
755104300001578,zg,58279.19623,14.229613,0.015571977,-0.062474217,14.152,0.042
754101400005929,zg,58279.19672,14.238308,0.012883795,-0.0554604,14.188001,0.035
754101400005929,zg,58279.20229,14.206697,0.012920582,-0.048585035,14.188001,0.035
754201400009034,zr,58280.17571,13.579708,0.013915164,0.114243716,13.648999,0.039
755204300010795,zr,58280.19448,13.576464,0.0148569625,0.11253264,13.648,0.048
754101400005929,zg,58280.22404,14.179291,0.012953197,-0.03699331,14.188001,0.035
755104300001578,zg,58280.24095,14.203607,0.015583512,-0.058329508,14.152,0.042
754201400009034,zr,58281.20309,13.554467,0.0139515735,0.1146747,13.648999,0.039
755204300010795,zr,58281.20356,13.44615,0.015037467,0.110673964,13.648,0.048
755304300003173,zi,58282.18254,13.280213,0.013831708,0.19487095,13.404,0.057
754201400009034,zr,58282.20143,13.56247,0.013939996,0.112016976,13.648999,0.039
754201400009034,zr,58282.20326,13.566273,0.013934506,0.10965985,13.648999,0.039
755204300010795,zr,58282.20373,13.484791,0.014983209,0.113278046,13.648,0.048
755204300010795,zr,58282.20465,13.444349,0.015040008,0.11624237,13.648,0.048
754101400005929,zg,58282.24647,14.216794,0.012908734,-0.048014734,14.188001,0.035
754301400025593,zi,58283.17664,13.363545,0.012548829,0.17876017,13.4279995,0.046
754201400009034,zr,58283.20247,13.552131,0.013954959,0.1164696,13.648999,0.039
755204300010795,zr,58283.20597,13.527409,0.014924073,0.10860762,13.648,0.048
754101400005929,zg,58283.2436,14.171027,0.012963158,-0.035930343,14.188001,0.035
755104300001578,zg,58283.24407,14.163744,0.015602025,-0.052369278,14.152,0.042
755204300010795,zr,58284.19551,13.52342,0.014929575,0.11453695,13.648,0.048
754201400009034,zr,58284.19598,13.576213,0.013920187,0.113198936,13.648999,0.039
754101400005929,zg,58284.23795,14.212068,0.012914268,-0.06491415,14.188001,0.035
755104300001578,zg,58284.23843,14.203848,0.015583403,-0.04847009,14.152,0.042
755304300003173,zi,58286.17554,13.371102,0.013706131,0.18542698,13.404,0.057
754301400025593,zi,58288.18089,13.364515,0.012547958,0.1845814,13.4279995,0.046
754101400005929,zg,58288.20001,14.186494,0.012944561,-0.02263226,14.188001,0.035
755104300001578,zg,58288.2181,14.215278,0.015578281,-0.05637838,14.152,0.042
754201400009034,zr,58288.2459,13.617733,0.013860922,0.11653385,13.648999,0.039
755204300010795,zr,58288.2468,13.620032,0.014798252,0.12202726,13.648,0.048
755204300010795,zr,58291.23952,13.5531845,0.014888679,0.11243648,13.648,0.048
754201400009034,zr,58291.24802,13.544726,0.013965709,0.12554562,13.648999,0.039
754301400025593,zi,58292.18082,13.360968,0.012551153,0.19880933,13.4279995,0.046
755304300003173,zi,58292.18406,13.305167,0.013796922,0.1912857,13.404,0.057
754101400005929,zg,58294.18249,14.163934,0.01297176,-0.02206795,14.188001,0.035
755104300001578,zg,58294.20706,14.215946,0.015577985,-0.059169367,14.152,0.042
754201400009034,zr,58294.23325,13.527132,0.013991354,0.11903776,13.648999,0.039
755204300010795,zr,58294.23417,13.524929,0.014927492,0.10698142,13.648,0.048
754201400009034,zr,58297.25318,13.603072,0.013881748,0.11425633,13.648999,0.039
755204300010795,zr,58297.28246,13.611292,0.0148099605,0.10553671,13.648,0.048
755204300010795,zr,58300.18073,13.615479,0.014804346,0.10509106,13.648,0.048
754201400009034,zr,58300.1812,13.66595,0.0137932245,0.10589124,13.648999,0.039
755104300001578,zg,58300.19473,14.267966,0.015555764,-0.07588158,14.152,0.042
755104300001578,zg,58303.19889,14.300895,0.015542633,-0.08343449,14.152,0.042
754101400005929,zg,58303.19937,14.215464,0.01291029,-0.049352195,14.188001,0.035
754201400009034,zr,58306.17237,13.582992,0.013910453,0.11548967,13.648999,0.039
755204300010795,zr,58306.17285,13.614654,0.014805453,0.11685347,13.648,0.048
755104300001578,zg,58306.22173,14.189067,0.01559015,-0.06538748,14.152,0.042
754201400009034,zr,58314.1715,13.607033,0.013876111,0.11600187,13.648999,0.039
755204300010795,zr,58319.20872,13.630519,0.0147842495,0.12248476,13.648,0.048
754101400005929,zg,58321.17451,14.264063,0.012854501,-0.0028935226,14.188001,0.035
754201400009034,zr,58324.16266,13.686131,0.013765262,0.10330335,13.648999,0.039
755204300010795,zr,58325.21256,13.662802,0.014741471,0.11968382,13.648,0.048
755104300001578,zg,58333.17774,14.248418,0.015563906,-0.0070458744,14.152,0.042
755104300001578,zg,58336.1753,14.276284,0.015552376,-0.0122892065,14.152,0.042
754101400005929,zg,58336.17622,14.2566185,0.012862905,-0.00657436,14.188001,0.035
755204300010795,zr,58336.19853,13.630215,0.014784656,0.12415352,13.648,0.048
754101400005929,zg,58422.48452,14.1851225,0.012946201,-0.0129411295,14.188001,0.035
754201400009034,zr,58422.53711,13.676422,0.013778686,0.114514455,13.648999,0.039
754101400005929,zg,58423.46316,14.16307,0.012972808,-0.013420385,14.188001,0.035
754101400005929,zg,58423.46408,14.157881,0.01297913,-0.05087866,14.188001,0.035
755104300001578,zg,58423.49086,14.169796,0.015599151,-0.02535254,14.152,0.042
754201400009034,zr,58423.53194,13.609114,0.013873152,0.10431846,13.648999,0.039
754201400009034,zr,58423.53753,13.642717,0.013825689,0.11217555,13.648999,0.039
755204300010795,zr,58423.54465,13.632983,0.0147809675,0.10574126,13.648,0.048
754101400005929,zg,58424.50558,14.19849,0.012930279,-0.0025022537,14.188001,0.035
754201400009034,zr,58424.52282,13.644411,0.013823313,0.13795926,13.648999,0.039
754101400005929,zg,58425.52559,14.176443,0.012956624,-0.0104940375,14.188001,0.035
754101400005929,zg,58426.46085,14.173289,0.012960427,0.0012678807,14.188001,0.035
754101400005929,zg,58426.46744,14.2022085,0.012925878,-0.005747244,14.188001,0.035
755104300001578,zg,58426.4885,14.145533,0.015610807,-0.058702677,14.152,0.042
754201400009034,zr,58426.52817,13.590614,0.013899532,0.11734964,13.648999,0.039
755204300010795,zr,58426.5438,13.611465,0.014809729,0.08513518,13.648,0.048
754201400009034,zr,58427.47414,13.472485,0.014071949,0.12232362,13.648999,0.039
754201400009034,zr,58430.48383,13.640582,0.013828688,0.10183125,13.648999,0.039
754101400005929,zg,58430.53248,14.250071,0.01287034,-0.072496794,14.188001,0.035
754101400005929,zg,58431.48576,14.108172,0.013040835,-0.023738805,14.188001,0.035
754201400009034,zr,58431.53614,13.532743,0.013983159,0.1252497,13.648999,0.039
754101400005929,zg,58432.46888,14.203631,0.012924197,-0.017741006,14.188001,0.035
755104300001578,zg,58432.46935,14.243647,0.015565933,-0.028695391,14.152,0.042
754101400005929,zg,58432.46981,14.226171,0.012897813,-0.018799374,14.188001,0.035
754201400009034,zr,58432.52614,13.585124,0.013907394,0.1109326,13.648999,0.039
754201400009034,zr,58432.54319,13.643164,0.013825063,0.10732976,13.648999,0.039
755204300010795,zr,58432.55016,13.638925,0.014773064,0.1160596,13.648,0.048
754201400009034,zr,58434.48605,13.463187,0.014085797,0.10794692,13.648999,0.039
754101400005929,zg,58434.52563,14.14037,0.013000633,-0.040719,14.188001,0.035
754101400005929,zg,58437.51421,14.149279,0.01298966,-0.03407226,14.188001,0.035
754101400005929,zg,58438.46893,14.230359,0.0128929615,-0.046164185,14.188001,0.035
755104300001578,zg,58438.46941,14.239593,0.015567665,-0.052506037,14.152,0.042
755204300010795,zr,58438.52429,13.634671,0.014778721,0.102824,13.648,0.048
754201400009034,zr,58438.52477,13.61284,0.013867861,0.10323201,13.648999,0.039
1754111300007020,zg,58439.51687,14.211072,0.013939431,-0.06313799,14.176001,0.037
754201400009034,zr,58440.52566,13.555467,0.013950127,0.10904201,13.648999,0.039
755204300010795,zr,58440.55067,13.508311,0.014950478,0.110284075,13.648,0.048
755204300010795,zr,58440.55157,13.539913,0.014906867,0.11389112,13.648,0.048
755104300001578,zg,58441.48837,14.245959,0.015564948,-0.058017258,14.152,0.042
754101400005929,zg,58441.51153,14.147541,0.012991795,-0.034383893,14.188001,0.035
754201400009034,zr,58442.52803,13.589418,0.013901242,0.1163494,13.648999,0.039
754201400009034,zr,58443.42833,13.587078,0.013904593,0.11708316,13.648999,0.039
754201400009034,zr,58443.42927,13.629192,0.013844721,0.116130374,13.648999,0.039
755204300010795,zr,58443.45023,13.527504,0.014923942,0.10832932,13.648,0.048
755204300010795,zr,58443.45118,13.525933,0.014926107,0.110761985,13.648,0.048
755204300010795,zr,58447.47206,13.578937,0.014853608,0.12768589,13.648,0.048
755204300010795,zr,58447.47298,13.613374,0.014807169,0.11431894,13.648,0.048
754201400009034,zr,58447.48513,13.612841,0.013867859,0.10846087,13.648999,0.039
754201400009034,zr,58447.48603,13.600513,0.013885395,0.10193929,13.648999,0.039
1754211300004843,zr,58448.47359,13.602492,0.014326607,0.1162117,13.546,0.043
755204300010795,zr,58448.50465,13.618268,0.014800613,0.10914816,13.648,0.048
754201400009034,zr,58448.50512,13.600911,0.0138848275,0.107902996,13.648999,0.039
755204300010795,zr,58448.55026,13.624148,0.01479275,0.10657584,13.648,0.048
754201400009034,zr,58448.55073,13.622603,0.013854029,0.09259623,13.648999,0.039
1754211300004843,zr,58449.4608,13.578565,0.014366656,0.12407509,13.546,0.043
754201400009034,zr,58449.50678,13.612683,0.013868083,0.11650643,13.648999,0.039
755204300010795,zr,58449.53215,13.582171,0.014849223,0.11633147,13.648,0.048
754101400005929,zg,58450.51153,14.220394,0.012904531,-0.058162004,14.188001,0.035
754101400005929,zg,58450.51256,14.217021,0.012908469,-0.036923017,14.188001,0.035
755104300001578,zg,58450.51363,14.262272,0.01555811,-0.056038875,14.152,0.042
755104300001578,zg,58450.51454,14.2113905,0.015580014,-0.035299305,14.152,0.042
755204300010795,zr,58455.46699,13.573824,0.014860546,0.107237935,13.648,0.048
754201400009034,zr,58455.46791,13.59385,0.013894905,0.108706556,13.648999,0.039
755204300010795,zr,58461.55068,13.632744,0.014781286,0.083742864,13.648,0.048
755104300001578,zg,58464.49544,14.12048,0.01562321,-0.11703461,14.152,0.042
755104300001578,zg,58464.49634,14.129786,0.015618558,-0.10232106,14.152,0.042
754101400005929,zg,58464.51037,14.168031,0.0129667865,-0.032311413,14.188001,0.035
754101400005929,zg,58464.51129,14.165095,0.012970348,-0.028396346,14.188001,0.035
755204300010795,zr,58465.51036,13.518781,0.014935983,0.070628166,13.648,0.048
754201400009034,zr,58465.51084,13.555045,0.013950736,0.11977338,13.648999,0.039
755204300010795,zr,58467.55325,13.569691,0.014866166,0.10452618,13.648,0.048
754101400005929,zg,58468.44761,14.218017,0.012907306,-0.08669975,14.188001,0.035
754201400009034,zr,58468.50722,13.600137,0.013885933,0.093612336,13.648999,0.039
755204300010795,zr,58468.53592,13.523739,0.014929135,0.10919142,13.648,0.048
755104300001578,zg,58468.55045,14.191619,0.0155889755,-0.06535622,14.152,0.042
754101400005929,zg,58469.51506,14.184778,0.012946614,-0.061912544,14.188001,0.035
755104300001578,zg,58471.51159,14.185873,0.015591626,-0.06000531,14.152,0.042
755104300001578,zg,58471.51253,14.207516,0.015581751,-0.054445025,14.152,0.042
754201400009034,zr,58471.55339,13.574259,0.013922998,0.1018738,13.648999,0.039
755104300001578,zg,58472.51721,14.13711,0.015614935,-0.042134967,14.152,0.042
754101400005929,zg,58472.5307,14.19168,0.012938371,-0.08055812,14.188001,0.035
754201400009034,zr,58472.55386,13.563603,0.013938358,0.10022622,13.648999,0.039
755204300010795,zr,58472.5548,13.589997,0.014838633,0.11275108,13.648,0.048
754201400009034,zr,58474.49271,13.629705,0.013843998,0.090295345,13.648999,0.039
754201400009034,zr,58474.49364,13.656124,0.01380692,0.09457549,13.648999,0.039
754201400009034,zr,58475.50193,13.634667,0.013837004,0.094809264,13.648999,0.039
1754211300004843,zr,58476.45067,13.575456,0.01437188,0.11999164,13.546,0.043
755204300010795,zr,58476.52875,13.502799,0.014958128,0.10805871,13.648,0.048
755104300001578,zg,58476.55204,14.307309,0.015540161,-0.105192386,14.152,0.042
754101400005929,zg,58480.49745,14.231248,0.012891932,-0.034289353,14.188001,0.035
